,sequence,coordination_inaccuracy,global_accuracy,global_inaccuracy,information_motion_tau,pad_actions,participant_motion_tau,performance,spatial_inaccuracy,switch_actions,temporal_inaccuracy,trigger_actions,file_id
1489,wave3,0.0,16.0,5.0,1.1785479528378657,7.0,1.1917005236299754,0.22,5.0,5.0,0.0,14.0,2ef51f35-1db1-42b2-acc1-8e9ec5453c10
1490,wave4,5.0,22.0,18.0,2.1631424969944457,8.0,1.9728999277650578,0.41,12.0,6.0,1.0,32.0,2ef51f35-1db1-42b2-acc1-8e9ec5453c10
1491,wave5,4.0,20.0,26.0,2.776631542205503,10.0,1.557882672227401,0.43,22.0,5.0,0.0,36.0,2ef51f35-1db1-42b2-acc1-8e9ec5453c10
1492,wave0,57.0,3.0,98.0,0.19243180854329864,73.0,0.6290745203105339,0.05,41.0,25.0,0.0,28.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1493,wave1,102.0,5.0,167.0,0.8073595720511981,114.0,1.570009275994501,0.08,58.0,51.0,7.0,58.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1494,wave2,95.0,7.0,175.0,0.9970418739443482,116.0,2.669594295276398,0.11,64.0,54.0,16.0,66.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1495,wave3,125.0,6.0,205.0,0.9670576516513378,146.0,2.158153098582565,0.14,80.0,56.0,0.0,65.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1496,wave4,113.0,13.0,211.0,1.5627114724225701,145.0,3.419658878371432,0.16,83.0,64.0,15.0,79.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1497,wave5,102.0,14.0,192.0,1.3452222095674633,121.0,3.41101965498036,0.19,85.0,61.0,5.0,85.0,a9e78a31-2c0e-4ab4-83b5-506be5f6daa7
1498,wave0,2.0,4.0,12.0,0.2633277742550551,2.0,0.3092076845370875,0.05,10.0,2.0,0.0,14.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1499,wave1,14.0,5.0,79.0,1.792075631396391,16.0,1.3365714591357911,0.24,61.0,3.0,4.0,68.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1500,wave2,8.0,10.0,43.0,1.1990279044155232,23.0,1.1708805977480536,0.22,30.0,8.0,5.0,30.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1501,wave3,3.0,5.0,10.0,0.5273379109912535,7.0,0.47846089781105616,0.09,7.0,4.0,0.0,8.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1502,wave4,12.0,9.0,87.0,0.6739134137178256,53.0,0.9213563674890797,0.12,63.0,11.0,12.0,43.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1503,wave5,12.0,10.0,66.0,1.1144667565394295,51.0,0.89570833240233,0.15,45.0,11.0,9.0,25.0,33f40ce3-13ad-40d9-9492-015c723b4f0f
1504,wave0,22.0,3.0,33.0,0.22828738988136713,0.0,0.24333869389742566,0.05,11.0,0.0,0.0,36.0,15431f43-d20d-495d-8e60-135886365d18
1505,wave1,47.0,3.0,54.0,0.826553057377003,0.0,0.5834376421848194,0.08,7.0,0.0,0.0,57.0,15431f43-d20d-495d-8e60-135886365d18
1506,wave2,53.0,4.0,83.0,0.3889257512138903,0.0,0.41884460798411405,0.07,30.0,0.0,0.0,87.0,15431f43-d20d-495d-8e60-135886365d18
1507,wave3,39.0,3.0,57.0,0.4591877528845443,0.0,0.5919319456837939,0.05,18.0,0.0,0.0,60.0,15431f43-d20d-495d-8e60-135886365d18
1508,wave4,72.0,5.0,83.0,0.8849371758492007,0.0,0.7293312352686909,0.08,11.0,0.0,0.0,88.0,15431f43-d20d-495d-8e60-135886365d18
1509,wave5,82.0,5.0,109.0,0.769337207643233,0.0,1.3748125395229056,0.11,27.0,0.0,0.0,114.0,15431f43-d20d-495d-8e60-135886365d18
1510,wave0,0.0,3.0,0.0,0.4845408821989853,0.0,0.3938489070722163,0.05,0.0,0.0,0.0,3.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1511,wave1,1.0,5.0,5.0,0.563639372282361,2.0,0.7298085912605348,0.08,4.0,1.0,0.0,8.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1512,wave2,3.0,7.0,10.0,0.8924955423284111,3.0,0.6418596089320335,0.11,7.0,1.0,0.0,14.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1513,wave3,1.0,9.0,6.0,0.9025140331425665,1.0,0.6740180551472348,0.14,5.0,1.0,0.0,14.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1514,wave4,3.0,12.0,14.0,1.8568035937980338,5.0,1.3192219179975586,0.24,11.0,2.0,0.0,21.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1515,wave5,4.0,13.0,12.0,2.092415988694055,5.0,1.1158465886509255,0.27,8.0,3.0,0.0,20.0,e8029054-45e3-4448-ad0a-4232d5e0e79b
1516,wave0,0.0,4.0,0.0,0.5607740930527237,1.0,0.5607740930527237,0.05,0.0,1.0,0.0,3.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1517,wave1,4.0,18.0,14.0,1.713089345069675,10.0,1.4506989753715591,0.24,10.0,5.0,0.0,22.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1518,wave2,3.0,22.0,11.0,2.936287727875422,10.0,1.7147475461078308,0.43,8.0,6.0,0.0,23.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1519,wave3,0.0,15.0,22.0,3.596486666097084,13.0,1.6386375976932486,0.46,21.0,8.0,1.0,24.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1520,wave4,2.0,26.0,19.0,2.7108486743678384,12.0,1.2927253566424923,0.46,17.0,5.0,0.0,33.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1521,wave5,3.0,22.0,38.0,3.0654432514986847,14.0,1.2976637193189835,0.43,35.0,5.0,0.0,46.0,f81aa378-48b8-4bcc-bed7-7d46b4c794e2
1522,wave0,6.0,4.0,15.0,0.31196823641310584,11.0,0.34907746751784524,0.05,9.0,5.0,0.0,8.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1523,wave1,7.0,11.0,19.0,1.4331204927976031,25.0,0.6859579581220668,0.24,7.0,5.0,5.0,5.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1524,wave2,9.0,15.0,20.0,1.7859363254034684,25.0,1.0220780112316656,0.27,9.0,8.0,2.0,10.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1525,wave3,15.0,9.0,37.0,2.179600011112392,33.0,0.8419701621020801,0.27,19.0,6.0,3.0,13.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1526,wave4,14.0,12.0,38.0,1.6283362457073278,37.0,0.8211383308683913,0.27,19.0,7.0,5.0,13.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1527,wave5,8.0,16.0,21.0,1.350049551506624,25.0,1.0289538939903347,0.2,10.0,6.0,3.0,12.0,a14ef37c-39bb-4358-8125-c3c3b99aef38
1528,wave0,1.0,3.0,7.0,0.40287061693564163,0.0,0.4095546921752131,0.05,6.0,0.0,0.0,10.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1529,wave1,0.0,3.0,6.0,0.786387699682917,0.0,0.6737869334384878,0.08,6.0,0.0,0.0,9.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1530,wave2,0.0,9.0,0.0,0.8508167423094167,7.0,0.6147466216744608,0.07,0.0,2.0,0.0,2.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1531,wave3,2.0,13.0,15.0,1.5232043101612236,4.0,0.9994382357579081,0.26,12.0,2.0,1.0,24.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1532,wave4,6.0,16.0,19.0,1.9418236911108069,11.0,1.2179628707606396,0.28,13.0,6.0,0.0,24.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1533,wave5,9.0,16.0,14.0,2.237630922403011,12.0,1.3714880141338228,0.28,5.0,7.0,0.0,18.0,98678c65-d50d-4d9c-b40d-da8f17a3acfd
1534,wave0,2.0,4.0,5.0,0.43204332344210683,2.0,0.5865894465454794,0.05,3.0,2.0,0.0,7.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1535,wave1,1.0,8.0,17.0,2.0285709408172883,6.0,1.081488327153997,0.24,15.0,4.0,1.0,19.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1536,wave2,3.0,10.0,17.0,1.4262502918979123,10.0,0.6495616081945973,0.24,13.0,3.0,1.0,17.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1537,wave3,6.0,9.0,20.0,1.1867314979781614,10.0,1.0332901102934808,0.18,13.0,4.0,1.0,19.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1538,wave4,3.0,13.0,16.0,1.4710945601671244,13.0,0.9272756621658099,0.2,10.0,4.0,3.0,16.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1539,wave5,4.0,11.0,18.0,1.5476519585783595,6.0,0.9586193313658224,0.23,14.0,3.0,0.0,23.0,25e647ac-c0dd-401c-9497-45ed4b79bc1c
1540,wave0,1.0,4.0,4.0,0.3174796639724131,3.0,0.3193243695370761,0.05,3.0,1.0,0.0,5.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1541,wave1,3.0,11.0,18.0,1.7073313042203573,6.0,0.7832805844613315,0.24,15.0,5.0,0.0,23.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1542,wave2,4.0,11.0,15.0,2.0637568378331546,12.0,0.6034800047611502,0.27,11.0,4.0,0.0,14.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1543,wave3,3.0,13.0,8.0,2.087084199567639,8.0,1.1258936376575737,0.24,5.0,6.0,0.0,13.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1544,wave4,5.0,13.0,10.0,2.0301629609926524,12.0,0.6702792468070957,0.27,5.0,4.0,0.0,11.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1545,wave5,6.0,15.0,22.0,1.9702872347546072,12.0,0.7835628862225745,0.27,16.0,6.0,0.0,25.0,6a63edf1-a282-4a99-a265-138a1f7601bd
1546,wave0,1.0,4.0,1.0,0.2283041778715661,1.0,0.2283041778715661,0.05,0.0,1.0,0.0,4.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1547,wave1,0.0,11.0,7.0,2.0625358216859064,8.0,0.8333459227729038,0.24,6.0,4.0,1.0,10.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1548,wave2,3.0,12.0,25.0,1.7222197121355394,9.0,0.7939979498820079,0.27,21.0,5.0,1.0,28.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1549,wave3,0.0,15.0,16.0,1.8094696802273282,6.0,1.4471397373772477,0.24,16.0,5.0,0.0,25.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1550,wave4,1.0,17.0,19.0,1.9519727127157975,7.0,1.2414212482185685,0.31,18.0,3.0,0.0,29.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1551,wave5,1.0,23.0,22.0,1.8867927607145734,9.0,1.8231223440661917,0.34,21.0,5.0,0.0,36.0,4505e733-6fe6-43f7-9380-0be21bf5cfa6
1552,wave0,0.0,4.0,0.0,0.33076642864693134,1.0,0.33076642864693134,0.05,0.0,1.0,0.0,3.0,d3bd742a-a294-4459-af98-cf929550b59d
1553,wave1,0.0,12.0,6.0,1.8077850797196964,8.0,0.6566115174640684,0.24,6.0,5.0,0.0,10.0,d3bd742a-a294-4459-af98-cf929550b59d
1554,wave2,2.0,16.0,11.0,2.390315859753566,11.0,1.1167862745657124,0.27,9.0,4.0,0.0,16.0,d3bd742a-a294-4459-af98-cf929550b59d
1555,wave3,0.0,17.0,1.0,1.7607519026103515,6.0,1.269298264998829,0.27,1.0,3.0,0.0,12.0,d3bd742a-a294-4459-af98-cf929550b59d
1556,wave4,3.0,19.0,13.0,2.0533895507287228,9.0,1.182531859396498,0.34,10.0,7.0,0.0,23.0,d3bd742a-a294-4459-af98-cf929550b59d
1557,wave5,5.0,16.0,28.0,2.7280012040769184,12.0,1.3792698193591184,0.36,23.0,6.0,0.0,32.0,d3bd742a-a294-4459-af98-cf929550b59d
1558,wave0,2.0,4.0,2.0,0.2027568515553705,1.0,0.2027568515553705,0.05,0.0,1.0,0.0,5.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1559,wave1,1.0,12.0,12.0,1.6760911190763195,8.0,1.1638309229426187,0.24,11.0,4.0,0.0,16.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1560,wave2,6.0,9.0,20.0,2.092031545022474,8.0,0.8261961364636871,0.27,13.0,4.0,1.0,21.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1561,wave3,4.0,12.0,6.0,1.6815311710453746,5.0,1.3848964085643058,0.2,2.0,5.0,0.0,13.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1562,wave4,2.0,15.0,8.0,2.1373949665755716,5.0,1.164079085238309,0.27,6.0,5.0,0.0,18.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1563,wave5,3.0,13.0,24.0,2.1418912813120583,12.0,1.2622133389787198,0.3,21.0,6.0,0.0,25.0,14e043a5-470e-4e92-bb74-4c00b80fce43
1564,wave0,4.0,1.0,12.0,0.2895313099837287,0.0,0.4716257599822385,0.05,8.0,0.0,0.0,13.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1565,wave1,2.0,6.0,12.0,0.3668417938461686,10.0,0.8652866994034281,0.05,10.0,2.0,0.0,8.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1566,wave2,6.0,5.0,11.0,0.7775955386042026,8.0,0.7384949731039205,0.08,5.0,3.0,0.0,8.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1567,wave3,0.0,8.0,1.0,0.9038805099018045,2.0,1.2677136138529825,0.11,1.0,1.0,0.0,7.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1568,wave4,2.0,10.0,7.0,2.199719226196752,4.0,1.0351056823547815,0.3,5.0,2.0,0.0,13.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1569,wave5,2.0,11.0,13.0,2.2477957196374776,8.0,0.9840746315173254,0.3,11.0,4.0,0.0,16.0,e3bebfe2-724f-4fb4-bdfa-55ef16d7b243
1570,wave0,4.0,3.0,13.0,0.35052118103418445,8.0,0.5594184179008176,0.05,8.0,3.0,1.0,8.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1571,wave1,3.0,7.0,3.0,0.7426415832013404,6.0,0.5360422661420379,0.08,0.0,2.0,0.0,4.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1572,wave2,5.0,9.0,19.0,2.5401416524914042,13.0,1.2660049119163967,0.27,9.0,1.0,5.0,15.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1573,wave3,6.0,12.0,14.0,2.479830444747492,21.0,0.994441167633381,0.27,1.0,3.0,7.0,5.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1574,wave4,11.0,16.0,21.0,2.0830128746341945,26.0,1.0574809491800026,0.3,0.0,2.0,10.0,11.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1575,wave5,7.0,19.0,28.0,2.2975614167606575,30.0,1.1100555109155574,0.27,10.0,3.0,11.0,17.0,d6732633-0c05-4d9a-a570-e6d39cc2a293
1576,wave0,1.0,4.0,1.0,0.2989476942079399,1.0,0.2989476942079399,0.05,0.0,1.0,0.0,4.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1577,wave1,0.0,12.0,15.0,1.9868490831525378,16.0,1.163503975161219,0.24,9.0,3.0,6.0,11.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1578,wave2,0.0,18.0,5.0,1.5734493174341582,15.0,0.811766681074127,0.27,0.0,3.0,5.0,8.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1579,wave3,1.0,14.0,16.0,2.390960296406392,15.0,1.0520743721701347,0.3,8.0,4.0,7.0,15.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1580,wave4,6.0,17.0,38.0,1.7109149262184193,19.0,1.031455935562616,0.32,28.0,6.0,4.0,36.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1581,wave5,1.0,21.0,15.0,1.7513225184021424,12.0,0.9209102843143021,0.3,13.0,5.0,1.0,24.0,52c5b26a-19bb-4197-a7b0-82b1f44414aa
1582,wave0,1.0,4.0,2.0,0.40925835336941496,1.0,0.4104411128635726,0.05,1.0,1.0,0.0,5.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1583,wave1,8.0,9.0,30.0,1.9786817076837366,11.0,1.1940258476581682,0.24,21.0,6.0,1.0,28.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1584,wave2,12.0,17.0,17.0,1.1499286472519443,13.0,1.1335062124644648,0.24,5.0,6.0,0.0,21.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1585,wave3,3.0,14.0,25.0,2.046025825124144,10.0,1.946147815734175,0.24,21.0,6.0,1.0,29.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1586,wave4,21.0,18.0,56.0,1.567432060061866,15.0,1.6969303685246975,0.27,33.0,6.0,2.0,59.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1587,wave5,20.0,19.0,62.0,1.5881488484469775,13.0,1.6086168619272272,0.3,42.0,7.0,0.0,68.0,d6c8b526-ab62-42a1-82fb-da693e5a5bf7
1588,wave0,1.0,3.0,4.0,0.21328386505988173,0.0,0.21111010868500935,0.05,3.0,0.0,0.0,7.0,c096ae86-8112-4e50-94fc-5400b93544bf
1589,wave1,0.0,3.0,7.0,0.7551892399624033,0.0,0.39355407317273455,0.08,7.0,0.0,0.0,10.0,c096ae86-8112-4e50-94fc-5400b93544bf
1590,wave2,0.0,5.0,3.0,0.5693599587365026,2.0,0.5437505898035611,0.07,3.0,1.0,0.0,6.0,c096ae86-8112-4e50-94fc-5400b93544bf
1591,wave3,0.0,4.0,5.0,0.7807863094512012,1.0,1.1716413234397216,0.05,5.0,1.0,0.0,8.0,c096ae86-8112-4e50-94fc-5400b93544bf
1592,wave4,1.0,13.0,13.0,2.013524416310597,7.0,1.4196406636556411,0.24,12.0,4.0,0.0,19.0,c096ae86-8112-4e50-94fc-5400b93544bf
1593,wave5,12.0,8.0,30.0,2.249109779593114,27.0,1.2853489204641846,0.27,18.0,3.0,0.0,11.0,c096ae86-8112-4e50-94fc-5400b93544bf
1594,wave0,25.0,4.0,30.0,0.25726587262264783,5.0,0.2866257966316106,0.05,5.0,3.0,0.0,29.0,21ce0b72-640b-4040-a025-24a229782142
1595,wave1,47.0,11.0,80.0,1.5164976922602302,11.0,1.0826279180105212,0.24,30.0,4.0,3.0,80.0,21ce0b72-640b-4040-a025-24a229782142
1596,wave2,44.0,13.0,83.0,1.9477421631514635,11.0,1.276144783304786,0.27,37.0,4.0,2.0,85.0,21ce0b72-640b-4040-a025-24a229782142
1597,wave3,53.0,4.0,117.0,1.2401567544233154,5.0,1.167123978594271,0.24,64.0,3.0,0.0,116.0,21ce0b72-640b-4040-a025-24a229782142
1598,wave4,58.0,6.0,109.0,1.7855048830126974,5.0,1.0173337808605218,0.22,51.0,2.0,0.0,110.0,21ce0b72-640b-4040-a025-24a229782142
1599,wave5,53.0,6.0,136.0,0.5270498331243576,2.0,1.193783590354213,0.09,83.0,1.0,0.0,140.0,21ce0b72-640b-4040-a025-24a229782142
1600,wave0,0.0,4.0,12.0,0.321676866500939,8.0,0.6573257519551189,0.05,12.0,2.0,0.0,8.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1601,wave1,1.0,11.0,17.0,1.8425319272948957,14.0,1.3485709632103238,0.24,16.0,5.0,0.0,14.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1602,wave2,2.0,15.0,23.0,1.5511568025117668,20.0,1.1312712633391995,0.27,19.0,4.0,2.0,18.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1603,wave3,5.0,13.0,17.0,1.5915163717705927,11.0,1.061896745799114,0.27,11.0,6.0,1.0,19.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1604,wave4,5.0,18.0,19.0,1.8426799464065624,14.0,1.0787751235061185,0.3,14.0,8.0,0.0,23.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1605,wave5,5.0,16.0,21.0,1.9983617984224775,8.0,1.567342527614509,0.3,16.0,5.0,0.0,29.0,cc0e3202-4ba5-48b8-b3f9-fe1e589f4dbf
1606,wave0,0.0,4.0,0.0,0.5064455557180826,1.0,0.5064455557180826,0.05,0.0,1.0,0.0,3.0,adab41f6-731f-4139-ba02-1e724986e52f
1607,wave1,9.0,7.0,25.0,2.119218547756461,9.0,1.5105299657020022,0.24,15.0,4.0,1.0,23.0,adab41f6-731f-4139-ba02-1e724986e52f
1608,wave2,9.0,12.0,31.0,1.424565652898218,12.0,0.8245880507025725,0.22,21.0,5.0,1.0,31.0,adab41f6-731f-4139-ba02-1e724986e52f
1609,wave3,3.0,10.0,4.0,1.0254863129021923,7.0,0.9484895805951007,0.15,1.0,5.0,0.0,7.0,adab41f6-731f-4139-ba02-1e724986e52f
1610,wave4,1.0,16.0,11.0,1.4640602051139326,7.0,0.9191984146921712,0.26,10.0,3.0,0.0,20.0,adab41f6-731f-4139-ba02-1e724986e52f
1611,wave5,1.0,16.0,11.0,1.9944724586562328,8.0,0.9854104362165761,0.28,10.0,4.0,0.0,19.0,adab41f6-731f-4139-ba02-1e724986e52f
1612,wave0,5.0,4.0,10.0,0.16652671777902353,9.0,0.1874699677216436,0.05,5.0,3.0,0.0,5.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1613,wave1,14.0,10.0,26.0,1.7390483418880756,23.0,0.73859446950639,0.24,12.0,7.0,0.0,13.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1614,wave2,9.0,18.0,23.0,1.6765940008728657,25.0,1.108121278359264,0.24,12.0,10.0,2.0,16.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1615,wave3,12.0,15.0,30.0,1.328807353729463,27.0,1.1556921140414287,0.24,17.0,11.0,1.0,18.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1616,wave4,21.0,19.0,44.0,1.3951260651469217,38.0,1.0873756871478297,0.31,20.0,15.0,3.0,25.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1617,wave5,12.0,21.0,26.0,2.0556108149262786,31.0,1.1843645946155203,0.34,13.0,10.0,1.0,16.0,9d5cb723-fdb8-43f4-8dab-3ac6b649b7e3
1618,wave0,1.0,3.0,3.0,0.7699021506630203,3.0,0.9070604360312898,0.05,2.0,1.0,0.0,3.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1619,wave1,0.0,7.0,13.0,0.5354279932796717,13.0,1.115093479275747,0.08,13.0,4.0,0.0,7.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1620,wave2,0.0,10.0,11.0,2.9488076563161267,14.0,1.438753660165394,0.27,10.0,4.0,1.0,7.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1621,wave3,1.0,13.0,13.0,2.2330580903555632,14.0,1.4764884543021606,0.27,11.0,4.0,1.0,12.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1622,wave4,1.0,12.0,24.0,1.9385805369348397,10.0,0.958822377536491,0.3,22.0,3.0,1.0,26.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1623,wave5,6.0,16.0,27.0,1.8282288871843404,17.0,0.8066868780186042,0.27,19.0,7.0,2.0,26.0,9df91d4d-84e1-4834-bf22-e79c7c81fe97
1624,wave0,12.0,2.0,20.0,0.25086922668858586,0.0,0.39196107342890135,0.05,8.0,0.0,0.0,22.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1625,wave1,2.0,3.0,20.0,0.28221440499853034,0.0,0.5829597463470013,0.05,18.0,0.0,0.0,23.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1626,wave2,0.0,3.0,5.0,0.6795151534792927,0.0,0.546602286828661,0.05,5.0,0.0,0.0,8.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1627,wave3,4.0,4.0,12.0,0.2762351618484304,1.0,0.5749589126870082,0.05,8.0,1.0,0.0,15.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1628,wave4,20.0,10.0,36.0,1.8015557633647938,10.0,1.422933080923098,0.24,13.0,2.0,3.0,36.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1629,wave5,13.0,13.0,24.0,2.1286911506387667,6.0,1.6740160436419507,0.24,11.0,3.0,0.0,31.0,f801bcd9-fbd5-4322-85a1-cc219089fa50
1630,wave0,0.0,4.0,4.0,0.37179660104774165,2.0,0.472029061817361,0.05,4.0,1.0,0.0,6.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1631,wave1,2.0,9.0,10.0,2.1249033551706398,10.0,1.0629360062410622,0.24,6.0,3.0,2.0,9.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1632,wave2,2.0,8.0,15.0,1.6106020552478888,10.0,0.5736247384032082,0.24,10.0,2.0,3.0,13.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1633,wave3,0.0,5.0,13.0,1.074557035978641,5.0,0.507709556408644,0.12,13.0,3.0,0.0,13.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1634,wave4,0.0,12.0,14.0,1.0538207876467316,11.0,0.8112016807253927,0.12,12.0,4.0,2.0,15.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1635,wave5,2.0,14.0,16.0,1.0976970275043711,11.0,0.9099130024357232,0.19,13.0,6.0,1.0,19.0,429bff58-d394-4bbb-86c1-8a1b165d97e7
1636,wave0,0.0,4.0,0.0,0.2920305343137987,1.0,0.2920305343137987,0.05,0.0,1.0,0.0,3.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1637,wave1,1.0,12.0,8.0,1.7106198187272486,8.0,1.0328268613584646,0.24,6.0,4.0,1.0,12.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1638,wave2,3.0,16.0,20.0,1.7602828895805085,15.0,0.9076623353707904,0.27,15.0,7.0,2.0,21.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1639,wave3,2.0,16.0,26.0,1.85347636074159,12.0,1.8013416427087645,0.27,22.0,8.0,2.0,30.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1640,wave4,1.0,22.0,17.0,2.4533443067849507,19.0,1.2449666917838593,0.34,12.0,7.0,4.0,20.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1641,wave5,4.0,27.0,31.0,1.9792061024895213,26.0,1.7324763188701275,0.36,21.0,10.0,6.0,32.0,c0d1d1f7-4e22-42a1-8e94-21ebc0461bf0
1642,wave0,2.0,2.0,3.0,0.6329894203298394,0.0,0.4954575670864201,0.05,1.0,0.0,0.0,5.0,987d7da0-1c2b-4cad-aa3d-ae4e80b32183
1643,wave1,2.0,1.0,12.0,0.5321985318676935,0.0,0.2734738233010111,0.05,10.0,0.0,0.0,13.0,987d7da0-1c2b-4cad-aa3d-ae4e80b32183
1644,wave2,2.0,2.0,9.0,0.3368281816019171,0.0,0.2862452329148216,0.05,7.0,0.0,0.0,11.0,987d7da0-1c2b-4cad-aa3d-ae4e80b32183
1645,wave3,1.0,3.0,1.0,0.2702574984107519,0.0,0.12081931873685044,0.05,0.0,0.0,0.0,4.0,987d7da0-1c2b-4cad-aa3d-ae4e80b32183
